"","Wage","Age","Potential","Special","Acceleration","Aggression","Agility","Balance","Ball.control","Composure","Crossing","Curve","Dribbling","Finishing","Free.kick.accuracy","GK.diving","GK.handling","GK.kicking","GK.positioning","GK.reflexes","Heading.accuracy","Interceptions","Jumping","Long.passing","Long.shots","Marking","Penalties","Positioning","Reactions","Short.passing","Shot.power","Sliding.tackle","Sprint.speed","Stamina","Standing.tackle","Strength","Vision","Volleys","CAM","CB","CDM","CF","CM","LAM","LB","LCB","LCM","LDM","LF","LM","LS","LW","LWB","RAM","RB","RCB","RCM","RDM","RF","RM","RS","RW","RWB","ST"
"O. Zubkov Shakhtar Donetsk",-1.29825119245857,-1.04698006683206,-0.534808042738808,-1.64894410144707,-1.10723206116311,-1.41237429150967,-1.43425923276474,-0.00697916842125262,-1.5428680428356,-0.660783455972121,-1.67592751848563,-1.70426735575473,-0.912395012233679,-0.551563551392007,-0.870113746078225,0.14580258797828,-0.511312022965836,-0.192516477290781,-0.492291784207132,-1.70480995485037,-0.702702510034437,-0.787708967077475,-0.0180099822569629,-0.956034371379581,0.409912541840803,-1.05616858730646,-0.892831660830556,-0.720389247240329,0.00433380765038776,-2.0275901437587,-0.136866017934806,-1.19700332672719,-1.71034117668199,-0.643931628728746,-0.932835417934153,-1.41869725277948,-0.730359891418921,-1.06840321334281,-1.3813738652021,-1.59406389412332,-1.63574609535189,-1.14992538904377,-1.22991114670817,-1.3813738652021,-1.77800383156367,-1.59406389412332,-1.22991114670817,-1.63574609535189,-1.14992538904377,-1.57491771517267,-1.0753016566546,-1.50146371072806,-1.71401768899851,-1.3813738652021,-1.77800383156367,-1.59406389412332,-1.22991114670817,-1.63574609535189,-1.14992538904377,-1.57491771517267,-1.0753016566546,-1.50146371072806,-1.71401768899851,-1.0753016566546
"P. Amond Newport County",-0.758816873942776,0.927507602759757,-2.20007398913535,-0.942994681976971,-0.76540361833852,-1.10086980493457,-0.741121312859463,0.48043694874044,-1.19328046431765,-0.561670515541218,-0.178822766248714,-0.13192430280308,-0.800382809144032,-0.932305954016204,-0.50751052382319,0.14580258797828,0.450173671638421,-0.500116605212952,1.73212145063458,1.07216897595212,-0.610269741687359,0.194607053813244,-0.549713776615931,-0.702235497754535,-0.5923645164812,-0.522139676213347,-0.892831660830556,-0.512755256655851,-0.742016816686271,-1.60436100171883,-0.775017336302767,-0.564541532373472,-1.25556376424843,-0.350207636271888,-0.369229274726495,-0.496469493503825,-0.629490462679321,-0.274344525774261,-1.11395539887559,-0.883102596530107,-0.953633861360433,-1.14992538904377,-0.969380093176227,-1.11395539887559,-0.886737729379054,-0.883102596530107,-0.969380093176227,-0.953633861360433,-1.14992538904377,-1.04366747509962,-1.0753016566546,-1.0963117871228,-0.856975855976045,-1.11395539887559,-0.886737729379054,-0.883102596530107,-0.969380093176227,-0.953633861360433,-1.14992538904377,-1.04366747509962,-1.0753016566546,-1.0963117871228,-0.856975855976045,-1.0753016566546
"A. Sobczyk SKN St. Pölten",-0.443268026008965,-1.04698006683206,0.131298335819811,-1.29319006328891,-1.02177495045696,-0.602462626414425,0.298585566998458,-0.494395285582945,-0.960222078639008,-0.561670515541218,-1.15194085520271,-1.15394728722165,-1.13641941841297,-0.678477685600072,-0.942634390529232,1.41863566448222,0.129678440103669,1.0378840343979,0.461028173582172,-1.39625674031676,-0.517836973340281,-0.430503141299032,-0.195244580376619,-0.956034371379581,-0.369636281298533,-1.05616858730646,-0.548680821833852,-1.44710821428601,-0.635395298923891,-1.7101682872288,-1.09409299548675,-1.09159302766824,-0.891741834301586,0.13933235115621,-1.30857284673926,-0.650174120049768,-0.629490462679321,-0.980174470279639,-1.24766463203885,-1.30967937508604,-1.22647875495702,-1.28801338434466,-1.22991114670817,-1.24766463203885,-1.33237078047136,-1.30967937508604,-1.22991114670817,-1.22647875495702,-1.28801338434466,-1.30929259513614,-1.21673714187071,-1.36641306952631,-1.28549677248728,-1.24766463203885,-1.33237078047136,-1.30967937508604,-1.22991114670817,-1.22647875495702,-1.28801338434466,-1.30929259513614,-1.21673714187071,-1.36641306952631,-1.28549677248728,-1.21673714187071
"M. Smolarczyk Korona Kielce",-1.29825119245857,-0.388817510301451,-1.36744101593708,-1.05972647574762,-0.338118064807786,-1.10086980493457,0.125301087022138,0.236728890159594,-1.07675127147833,-1.25546109855753,-1.22679609281455,-0.289158608098245,-0.128309590606154,-0.805391819808138,-1.08767567943125,-0.172405681147704,-1.15230248603534,-1.42291698897947,1.09657481210837,0.146509332351294,-1.34973188846398,-1.41281916218975,-0.815565673795416,-0.786835122296217,-0.258272163707199,-1.2697801517437,-0.319246929169383,-2.27764417662392,-0.742016816686271,-0.757902717639075,-0.34958312405746,0.805792355392926,-0.527919904354741,-0.252299638786268,0.851917368890097,-0.957583373141655,-0.125143318981323,-0.539030754963778,-0.846536932549077,-1.02529485604875,-0.953633861360433,-1.01183739374288,-0.839114566410258,-0.846536932549077,-0.738193379014952,-1.02529485604875,-0.839114566410258,-0.953633861360433,-1.01183739374288,-1.04366747509962,-1.21673714187071,-0.961261145921041,-0.856975855976045,-0.846536932549077,-0.738193379014952,-1.02529485604875,-0.839114566410258,-0.953633861360433,-1.01183739374288,-1.04366747509962,-1.21673714187071,-0.961261145921041,-0.856975855976045,-1.21673714187071
"J. Kristoffersen Djurgårdens IF",-1.29825119245857,-1.04698006683206,-0.701334637378462,-1.48774305290665,-1.02177495045696,0.0205463467357613,-1.34761699277658,-1.71293557848718,-1.30980965715696,-0.759896396403023,-1.60107228087378,-1.70426735575473,-1.47245602768191,-1.3130483566404,-1.45027890168628,-0.808822219399673,-1.15230248603534,1.0378840343979,-1.76338506125954,-1.08770352578315,0.314057941783421,-0.787708967077475,-0.992800271915072,0.397559621287331,-1.37191333962054,-0.415333893994725,-1.46641639249173,-0.720389247240329,-1.16850288773579,-0.652095432129106,-1.73224431385471,-0.037490037078704,-0.982697316788297,-0.448115633757507,-0.275294917525219,0.733167518863721,-0.125143318981323,-1.59777567172184,-1.11395539887559,-0.456525817974176,-0.544366520965559,-1.28801338434466,-0.839114566410258,-1.11395539887559,-1.03528207974316,-0.456525817974176,-0.839114566410258,-0.544366520965559,-1.28801338434466,-1.30929259513614,-1.21673714187071,-1.50146371072806,-1.28549677248728,-1.11395539887559,-1.03528207974316,-0.456525817974176,-0.839114566410258,-0.544366520965559,-1.28801338434466,-1.30929259513614,-1.21673714187071,-1.50146371072806,-1.28549677248728,-1.21673714187071
"C. Lang Morecambe",-1.29825119245857,-1.48575510451913,0.131298335819811,-1.45994976867555,0.34553882084139,-0.727064421044463,-0.914405792835783,0.317964909686543,-1.42633884999628,-1.45368697941934,-1.07708561759086,-1.70426735575473,-0.352333996785447,-0.297735282975875,-1.23271696833326,1.41863566448222,0.129678440103669,-1.11531686105729,0.778801492845273,-1.39625674031676,-0.517836973340281,-1.05561333641131,-0.638331075675759,-0.533036248671171,-1.37191333962054,-1.2697801517437,-0.548680821833852,-1.13565722840929,-1.70161047654769,-1.07532457416898,-2.15767852610002,-0.986182728609287,0.108768473052238,-0.937655621185605,-1.49644156114181,-0.880731059868683,-0.730359891418921,-0.62725949802695,-1.11395539887559,-1.59406389412332,-1.4993236485536,-1.14992538904377,-1.22991114670817,-1.11395539887559,-1.48091513083546,-1.59406389412332,-1.22991114670817,-1.4993236485536,-1.14992538904377,-1.04366747509962,-1.21673714187071,-1.0963117871228,-1.42833707799102,-1.11395539887559,-1.48091513083546,-1.59406389412332,-1.22991114670817,-1.4993236485536,-1.14992538904377,-1.04366747509962,-1.21673714187071,-1.0963117871228,-1.42833707799102,-1.21673714187071
"S. García Tigres FC",-1.29825119245857,-0.608205029144986,-0.701334637378462,-1.07640244628628,0.34553882084139,-0.540161729099407,-1.5209014727529,0.317964909686543,-1.42633884999628,-1.25546109855753,-1.00223037997902,-1.46841589781199,-1.6964804338612,-1.56687662505653,-1.45027890168628,1.41863566448222,-1.15230248603534,-1.42291698897947,-0.492291784207132,-1.08770352578315,-0.702702510034437,2.42714346492852,0.77954570928149,-1.20983324500463,-0.5923645164812,-0.0949165473388586,-2.49886890948184,-1.23947422370153,-1.16850288773579,-0.969517288659013,-0.455941677118787,-0.353720934255565,-0.164097974407896,0.0414243536705901,-0.369229274726495,0.272053639225891,-1.43644589259612,-0.450802011900606,-1.51508309836536,-0.0299490394182454,-0.271521627368977,-1.42610137964555,-1.0996456199422,-1.51508309836536,-0.292560327922647,-0.0299490394182454,-1.0996456199422,-0.271521627368977,-1.42610137964555,-1.30929259513614,-1.21673714187071,-1.50146371072806,-0.285614633961067,-1.51508309836536,-0.292560327922647,-0.0299490394182454,-1.0996456199422,-0.271521627368977,-1.42610137964555,-1.30929259513614,-1.21673714187071,-1.50146371072806,-0.285614633961067,-1.21673714187071
"L. Lescano Chacarita Juniors",-1.29825119245857,-1.70514262336266,0.963931309018084,-1.0819611031325,-0.850860729044667,-1.10086980493457,-0.567836832883143,-0.16945120747515,-1.19328046431765,-0.561670515541218,-0.92737514236717,-0.525010066040993,-0.912395012233679,-0.678477685600072,-0.797593101627218,-0.808822219399673,-0.831807254500588,0.42268377855356,1.41434813137148,-0.470597096715926,-0.240538668299047,-0.341201684854421,-0.195244580376619,-0.448436624129489,-0.481000398889867,0.118695017098386,0.0249039098273208,-1.34329121899377,-0.208909227874372,-0.546288146619137,-1.3068101016094,-0.248310635196611,-0.709830869328164,-0.643931628728746,-0.369229274726495,-1.1112879996876,-0.226012747720923,-1.50954692865867,-0.846536932549077,-0.740910337011463,-0.680788967763851,-1.01183739374288,-0.708849039644289,-0.846536932549077,-0.738193379014952,-0.740910337011463,-0.708849039644289,-0.680788967763851,-1.01183739374288,-1.04366747509962,-1.21673714187071,-1.0963117871228,-0.856975855976045,-0.846536932549077,-0.738193379014952,-0.740910337011463,-0.708849039644289,-0.680788967763851,-1.01183739374288,-1.04366747509962,-1.21673714187071,-1.0963117871228,-0.856975855976045,-1.21673714187071
"V. Mustafa 1. FC Kaiserslautern",-1.29825119245857,-1.26636758567559,-0.368281448099153,-1.62115081721596,-0.338118064807786,-1.22547159956461,-0.221267872930502,-0.0882151879482014,-1.42633884999628,-2.04836462200475,-1.3016513304264,-1.07533013457407,-1.6964804338612,-0.424649417183941,-1.30523761278427,0.782219126230249,-0.831807254500588,-1.73051711690164,-1.44561174199644,-1.08770352578315,-0.887568046728593,-0.966311879966697,0.425076513042178,-1.8020306167964,-1.5946415748032,-0.735751240650592,-0.892831660830556,-1.13565722840929,-1.38174592326055,-1.18113185967895,-0.562300230180113,-0.669951831432426,-0.255053456894607,-1.4271956086137,-0.838901060732877,-0.880731059868683,-1.73905417881492,-0.274344525774261,-1.64879233152861,-1.30967937508604,-1.63574609535189,-1.42610137964555,-1.75097325377204,-1.64879233152861,-1.48091513083546,-1.30967937508604,-1.75097325377204,-1.63574609535189,-1.42610137964555,-1.57491771517267,-1.21673714187071,-1.50146371072806,-1.57117738349477,-1.64879233152861,-1.48091513083546,-1.30967937508604,-1.75097325377204,-1.63574609535189,-1.42610137964555,-1.57491771517267,-1.21673714187071,-1.50146371072806,-1.57117738349477,-1.21673714187071
"A. Holst FC Helsingør",-1.29825119245857,-0.169429991457917,-1.86702079985605,-0.915201397745865,0.260081710135243,-1.28777249687963,-0.0479833929541823,1.13032510495603,-0.843692885799689,-1.15634815812663,0.494874372257897,-0.603627218688576,-0.464346199875093,-1.94761902768073,-0.797593101627218,-0.172405681147704,-0.190816791431084,-1.73051711690164,-1.12783842273333,-1.39625674031676,-2.82865618201723,0.283908510257855,-1.61312136533387,0.143760747662285,-1.03782098684654,0.118695017098386,-1.81056723148843,-1.55092520957825,-0.742016816686271,-0.0172517190692927,-0.562300230180113,0.0679202619802497,-0.255053456894607,-0.154391641300649,1.2276547976952,-0.650174120049768,-0.226012747720923,-0.891945727216467,-0.712827699385821,-0.59871807749282,0.00132326622760512,-1.01183739374288,-0.318052459346381,-0.712827699385821,0.00452837280555695,-0.59871807749282,-0.318052459346381,0.00132326622760512,-1.01183739374288,-0.512417235026576,-1.49960811230293,-0.69115986351753,0.142906282550166,-0.712827699385821,0.00452837280555695,-0.59871807749282,-0.318052459346381,0.00132326622760512,-1.01183739374288,-0.512417235026576,-1.49960811230293,-0.69115986351753,0.142906282550166,-1.49960811230293
"J. McKay Leeds United",-0.219382555426982,-1.04698006683206,-0.701334637378462,-1.54332962136887,-1.36360339328155,-0.477860831784388,-1.26097475278842,-1.30675548085243,-0.72716369296037,-1.55279991985024,-1.60107228087378,-1.3897987451644,-0.800382809144032,-1.18613422243234,-0.797593101627218,-1.44523875765164,0.770668903173174,1.34548416232007,-0.810065103470233,0.146509332351294,-0.425404204993203,-0.877010423522086,-0.904182972855244,-0.448436624129489,-0.369636281298533,-0.735751240650592,-0.778114714498322,-1.23947422370153,-1.06188136997341,-0.652095432129106,-0.775017336302767,-0.986182728609287,-1.34651924673514,-0.252299638786268,-0.557097989129048,0.118349012679948,-1.33557646385652,-2.12714813010088,-1.24766463203885,-0.883102596530107,-0.953633861360433,-1.28801338434466,-0.969380093176227,-1.24766463203885,-1.48091513083546,-0.883102596530107,-0.969380093176227,-0.953633861360433,-1.28801338434466,-1.30929259513614,-1.21673714187071,-1.36641306952631,-1.42833707799102,-1.24766463203885,-1.48091513083546,-0.883102596530107,-0.969380093176227,-0.953633861360433,-1.28801338434466,-1.30929259513614,-1.21673714187071,-1.36641306952631,-1.42833707799102,-1.21673714187071
"N. Mortensen FC Helsingør",-0.758816873942776,-0.388817510301451,-1.03438782665777,-1.22648618113426,0.00371037801680227,-0.353259037154351,0.818439006927418,0.561672968267389,-0.960222078639008,-1.55279991985024,-1.52621704326194,-2.09735311899265,-0.576358402964739,-1.18613422243234,-1.23271696833326,-0.172405681147704,-0.190816791431084,-0.500116605212952,0.14325485431907,-1.39625674031676,-0.795135278381515,-0.341201684854421,1.1340149055208,-1.37903249408799,-2.93101098589921,0.0118892348797635,-0.433963875501618,-1.23947422370153,0.00433380765038776,-1.7101682872288,-0.987734442425421,-0.669951831432426,-0.346008939381319,0.0414243536705901,-0.557097989129048,-0.573321806776797,-1.43644589259612,-1.50954692865867,-1.3813738652021,-0.740910337011463,-0.953633861360433,-1.28801338434466,-1.36017667347414,-1.3813738652021,-0.886737729379054,-0.740910337011463,-1.36017667347414,-0.953633861360433,-1.28801338434466,-1.17648003511788,-1.21673714187071,-1.23136242832455,-0.999816161479789,-1.3813738652021,-0.886737729379054,-0.740910337011463,-1.36017667347414,-0.953633861360433,-1.28801338434466,-1.17648003511788,-1.21673714187071,-1.23136242832455,-0.999816161479789,-1.21673714187071
"R. Pyke Port Vale",-0.219382555426982,-1.26636758567559,-0.201754853459499,-1.38212857282845,0.772824374372125,-1.22547159956461,0.298585566998458,-0.250687227002099,-0.843692885799689,-1.15634815812663,-1.22679609281455,-1.46841589781199,-0.576358402964739,-1.56687662505653,-1.08767567943125,0.782219126230249,0.770668903173174,-1.11531686105729,0.461028173582172,-0.779150311249536,-0.980000815075671,-0.787708967077475,-0.904182972855244,-1.46363211862967,-1.14918510443787,-0.842557022869214,-1.00754860716279,-1.13565722840929,-1.06188136997341,-1.60436100171883,-1.73224431385471,-0.353720934255565,0.745456850459217,-0.252299638786268,-0.557097989129048,-0.26591255368491,-1.23470703511692,-1.59777567172184,-1.24766463203885,-1.16748711556739,-1.36290120175531,-1.14992538904377,-1.36017667347414,-1.24766463203885,-0.886737729379054,-1.16748711556739,-1.36017667347414,-1.36290120175531,-1.14992538904377,-1.04366747509962,-1.21673714187071,-0.961261145921041,-0.999816161479789,-1.24766463203885,-0.886737729379054,-1.16748711556739,-1.36017667347414,-1.36290120175531,-1.14992538904377,-1.04366747509962,-1.21673714187071,-0.961261145921041,-0.999816161479789,-1.21673714187071
"A. Hlynsson Brøndby IF",-0.758816873942776,-1.70514262336266,0.131298335819811,-0.737324378666785,-0.252660954101639,-0.727064421044463,-0.394552352906823,0.724145007321287,-0.144517728763774,-0.759896396403023,-0.103967528636868,-0.367775760745828,-0.352333996785447,-1.94761902768073,0.0726546317848657,-0.172405681147704,0.450173671638421,1.34548416232007,0.778801492845273,0.763615761418514,-1.34973188846398,-0.162598771965199,-0.992800271915072,0.989756993079106,-1.9287339275772,1.93439331481496,-1.92528417782067,-1.9661931907472,-1.06188136997341,0.0885555664406763,-1.51952720773205,1.75448504692351,-0.43696442186803,-1.62301160358494,0.945851726091374,-1.80295881914434,-0.427751605200122,-0.980174470279639,-0.712827699385821,-0.0299490394182454,0.137745713025896,-1.14992538904377,-0.318052459346381,-0.712827699385821,0.153072723169659,-0.0299490394182454,-0.318052459346381,0.137745713025896,-1.14992538904377,-0.645229795044838,-1.64104359751904,-0.826210504719286,0.142906282550166,-0.712827699385821,0.153072723169659,-0.0299490394182454,-0.318052459346381,0.137745713025896,-1.14992538904377,-0.645229795044838,-1.64104359751904,-0.826210504719286,0.142906282550166,-1.64104359751904
"Y. Horigome Ventforet Kofu",-1.29825119245857,-0.169429991457917,-2.0335473944957,-0.648385869127245,1.11465281719671,-1.91078147002982,1.5115769268327,1.61774122211772,-0.144517728763774,-0.264331694248512,1.01886103554082,0.890098681615494,0.319739221752432,-0.932305954016204,0.362737209588894,0.464010857104265,-1.47279771757009,-1.11531686105729,1.41434813137148,-0.779150311249536,-2.73622341367015,-0.609106054188254,-0.372479178496275,-0.956034371379581,-1.37191333962054,-0.949362805087836,-0.892831660830556,-1.23947422370153,0.00433380765038776,-0.228866290089231,-1.51952720773205,-0.669951831432426,0.745456850459217,-0.252299638786268,-1.40250720394053,-2.03351575896326,-0.0242738902417238,-0.362573268837434,-0.177990766732797,-1.87844841316061,-1.09005630815872,-0.459485412539316,-0.578583512878319,-0.177990766732797,-0.441104678286749,-1.87844841316061,-0.578583512878319,-1.09005630815872,-0.459485412539316,0.15164556506473,-1.21673714187071,0.119143983693004,-0.142774328457323,-0.177990766732797,-0.441104678286749,-1.87844841316061,-0.578583512878319,-1.09005630815872,-0.459485412539316,0.15164556506473,-1.21673714187071,0.119143983693004,-0.142774328457323,-1.21673714187071
